Unnamed: 0,V1,age,income,children,active_loans,years_in_job,assets_value,other_loans,support_indicator,credit_risk,overdue_payments_0,overdue_payments_1,overdue_payments_2,overdue_payments_3,overdue_payments_4,credit_history_brak,credit_history_dobra,employment_type_brak,employment_type_określona,employment_type_samozatrudnienie,employment_type_stała,owns_property_nie,owns_property_tak,education_podstawowe,education_wyższe,education_średnie,city_duże,city_małe,city_średnie,marital_status_D,marital_status_M,marital_status_S
8797,8796,34,14491,0,0,8,143262.0,1,0.039223646077374,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
8798,8797,48,18469,0,0,23,55210.0,0,0.330857590222116,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8799,8798,52,9581,0,4,10,17305.0,1,0.468347094104732,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
8800,8799,51,40000,2,0,15,0.0,1,0.49370029030547,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
8801,8800,31,19117,0,0,11,21378.0,0,0.808262270119069,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
8802,8801,28,40000,0,1,10,60332.0,0,0.469681007101613,0,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
8803,8802,44,11899,1,0,3,46042.0,1,0.895954861131831,0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
8804,8803,46,37847,0,1,9,200249.0,0,0.578646727775783,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
8805,8804,44,17198,0,1,18,130504.0,1,0.376692107813127,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
8806,8805,19,11589,1,4,12,251720.0,0,0.0834500311378765,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
8807,8806,31,0,0,2,10,105302.0,0,0.569873384733383,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
8808,8807,39,0,1,0,9,66922.0,1,0.455247118211464,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
8809,8808,44,24486,2,3,13,67292.0,0,0.651623306947032,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
8810,8809,47,22403,0,2,10,0.0,0,0.404300347540623,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
8811,8810,41,27439,0,0,12,37595.0,1,0.466547547474762,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
8812,8811,43,24277,3,0,9,44598.0,0,0.684831676324168,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
8813,8812,40,14821,0,0,8,0.0,0,0.953325839305236,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
8814,8813,46,17925,5,2,4,31204.0,1,0.682156674712785,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
8815,8814,43,40000,0,2,18,103443.0,1,0.488878856060977,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
8816,8815,40,40000,2,1,4,21126.0,0,0.820034001875862,0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
8817,8816,37,40000,1,2,11,51082.0,0,0.304817471207632,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
8818,8817,40,27976,3,1,7,55764.0,1,0.648463873716335,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8819,8818,44,0,0,3,7,74354.0,0,0.274137434200641,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8820,8819,42,14778,0,1,7,0.0,0,0.501971528709706,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
8821,8820,43,15273,0,0,6,39631.0,1,0.22496230878519,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8822,8821,53,16703,3,4,11,110087.0,1,0.16211288911598,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
8823,8822,42,40000,0,0,14,0.0,1,0.563461759171151,0,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
8824,8823,33,40000,3,1,13,35311.0,1,0.08786114862961,0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
8825,8824,48,0,0,0,0,37759.0,0,0.395596907283366,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8826,8825,26,13625,0,1,15,46549.0,0,0.908818951628351,0,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
8827,8826,29,34424,0,2,13,37674.0,0,0.720317183790198,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
8828,8827,43,19549,1,1,7,22938.0,0,0.138507623647482,0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
8829,8828,45,7506,2,3,13,98399.0,0,0.70163201744658,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
8830,8829,27,0,0,1,15,26903.0,0,0.206640991289319,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
8831,8830,36,0,3,2,8,0.0,0,0.781740628555821,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False
8832,8831,33,14705,0,2,6,114337.0,0,0.632739904091326,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
8833,8832,35,19434,1,1,18,17586.0,0,0.476539639626654,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8834,8833,49,0,2,0,19,90722.0,0,0.242253771735996,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
8835,8834,47,21652,0,1,14,58304.0,1,0.461558598740604,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
8836,8835,39,0,0,2,16,25838.0,1,0.485615078694319,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
8837,8836,34,8622,0,3,10,46101.0,1,0.755906933911257,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
8838,8837,26,40000,0,2,15,93980.0,0,0.450092410117323,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
8839,8838,54,13471,3,4,0,0.0,0,0.472016473135938,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8840,8839,45,13681,4,0,13,27894.0,0,0.861955489750249,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
8841,8840,32,18689,2,2,13,0.0,0,0.918676309685851,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
8842,8841,47,20865,2,1,13,44901.0,1,0.658863458287232,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
8843,8842,39,40000,0,1,12,12484.0,1,0.168306005186924,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8844,8843,37,0,0,0,12,452123.0,1,0.204045859509665,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
8845,8844,44,29238,2,1,7,315017.0,1,0.655007977011252,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
8846,8845,32,0,1,0,20,39840.0,0,0.541627690948068,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
8847,8846,36,24728,1,1,18,74053.0,0,0.850521374117518,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
8848,8847,41,0,2,0,21,218455.0,1,0.804799720006884,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8849,8848,35,8380,0,2,7,31302.0,1,0.923998590503802,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
8850,8849,46,19439,0,1,13,113639.0,0,0.125109086822969,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
8851,8850,58,39384,2,0,14,163944.0,0,0.367747978952095,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
8852,8851,32,40000,0,2,0,212759.0,0,0.162559476960758,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8853,8852,23,12062,2,4,9,62313.0,0,0.545710650491679,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
8854,8853,19,27215,0,4,11,11132.0,1,0.0590564862945667,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8855,8854,38,16555,0,2,11,247622.0,0,0.652164142876811,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
8856,8855,33,0,0,0,6,41026.0,1,0.929407563219624,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
8857,8856,42,11193,2,1,15,17481.0,1,0.973377952310491,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
8858,8857,41,30105,1,0,11,0.0,0,0.854805645252499,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8859,8858,23,10898,0,2,7,10000.0,0,0.117048148636317,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8860,8859,21,18783,0,0,13,0.0,1,0.448356392592062,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8861,8860,42,0,1,2,5,40832.0,0,0.62292501673208,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
8862,8861,41,37603,0,3,11,0.0,0,0.398759200271132,0,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8863,8862,35,12854,0,0,9,79524.0,0,0.0179094491894781,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8864,8863,23,30689,0,1,10,25849.0,0,0.427784485728818,0,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
8865,8864,44,22234,0,4,6,60288.0,0,0.765011839557906,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
8866,8865,52,25245,1,4,4,37945.0,1,0.0452808619547167,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
8867,8866,42,0,0,0,4,217251.0,0,0.0776836940312252,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
8868,8867,31,0,0,1,3,0.0,1,0.548794200186861,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
8869,8868,40,33034,0,0,10,0.0,0,0.345498827466418,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
8870,8869,26,0,0,2,12,341080.0,1,0.547308421690236,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
8871,8870,50,0,5,1,11,194210.0,0,0.428361293156543,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False
8872,8871,40,26037,0,1,6,124072.0,0,0.229481379655949,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
8873,8872,22,19835,1,1,4,115975.0,1,0.644365098401659,0,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
8874,8873,36,0,0,4,12,77230.0,0,0.94665414326394,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
8875,8874,44,33244,2,3,12,26302.0,1,0.590914310788616,0,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False
8876,8875,36,40000,3,2,15,0.0,0,0.676331698260759,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False
8877,8876,37,16874,0,1,4,15388.0,1,0.375038452701227,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
8878,8877,27,0,2,0,9,32342.0,0,0.788575624373185,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
8879,8878,45,31166,0,1,12,18712.0,1,0.0397210571554828,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
8880,8879,33,10675,0,5,2,12126.0,1,0.401298211207228,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
8881,8880,18,11467,0,1,9,39317.0,0,0.714405415011559,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8882,8881,36,12947,0,3,1,22690.0,1,0.0745088833166222,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8883,8882,49,17894,0,4,7,138484.0,1,0.925428540397307,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
8884,8883,36,11291,0,0,16,82148.0,1,0.867379968615367,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
8885,8884,57,8354,0,1,20,0.0,0,0.74727387022914,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8886,8885,44,0,2,1,10,0.0,0,0.228947706773594,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
8887,8886,43,30370,0,0,11,0.0,1,0.0687387447275235,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
8888,8887,38,0,0,2,10,0.0,0,0.435572958953842,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
8889,8888,39,18580,0,2,14,17041.0,0,0.369249209246113,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True
8890,8889,37,40000,0,1,14,0.0,1,0.0682183515476321,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
8891,8890,36,21491,0,1,2,65182.0,1,0.572898076706781,1,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
8892,8891,45,26141,0,3,12,0.0,0,0.964736615645593,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
8893,8892,30,13725,1,0,3,19559.0,0,0.706702125058886,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
8894,8893,29,40000,0,0,15,39520.0,1,0.887072430938892,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8895,8894,28,16803,3,2,15,19623.0,1,0.0335804046603834,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
8896,8895,60,19652,0,1,2,155710.0,0,0.227146941201421,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
8897,8896,45,0,0,2,15,26988.0,0,0.742830615182441,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False
8898,8897,43,20113,0,1,4,0.0,0,0.711404508140703,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
8899,8898,29,22560,4,1,9,91486.0,1,0.104295121427001,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
8900,8899,46,19132,1,0,3,0.0,0,0.979872312388239,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
8901,8900,38,19198,0,1,12,0.0,0,0.327593795287001,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
8902,8901,42,26509,0,1,17,201756.0,1,0.314191360597858,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
8903,8902,30,29041,0,1,9,0.0,1,0.567943903200772,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
8904,8903,41,15968,0,3,7,0.0,0,0.863426767614246,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
8905,8904,35,15017,1,1,9,26148.0,1,0.490992516698153,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8906,8905,32,16243,1,2,17,79244.0,0,0.638689555194305,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8907,8906,47,10931,0,2,15,41870.0,0,0.895972969188465,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
8908,8907,24,9944,0,3,16,66800.0,1,0.110725270405415,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8909,8908,45,25554,2,1,9,19924.0,0,0.71602903765853,0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
8910,8909,46,35217,1,1,0,18324.0,0,0.995122256845955,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8911,8910,31,0,2,2,1,20278.0,1,0.460583649021228,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8912,8911,31,6694,0,0,9,84600.0,0,0.911105702673271,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8913,8912,37,19486,1,2,2,0.0,0,0.120050707520856,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8914,8913,42,12694,0,5,13,274230.0,1,0.601400239735011,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8915,8914,38,23667,0,0,8,149902.0,1,0.748373457081149,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
8916,8915,44,17873,1,0,0,34430.0,0,0.987165737219419,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8917,8916,57,0,2,0,11,118785.0,1,0.807740912959045,0,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8918,8917,34,0,0,0,6,71523.0,0,0.152965200954629,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
8919,8918,22,8535,2,4,8,12221.0,0,0.701241970901579,0,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
8920,8919,48,0,1,0,15,71043.0,1,0.0493973904811076,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
8921,8920,56,22090,0,2,16,60292.0,0,0.546628302822218,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
8922,8921,43,0,3,5,16,57030.0,0,0.880915862659647,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
8923,8922,29,10907,1,0,13,61461.0,0,0.269275049870229,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8924,8923,38,0,1,0,18,65335.0,1,0.26726645847103,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8925,8924,28,0,0,3,8,29063.0,0,0.877475021049904,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
8926,8925,46,10917,0,2,9,130379.0,0,0.0852829613107925,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8927,8926,26,9563,2,0,6,15278.0,1,0.271418106546493,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8928,8927,36,0,0,0,10,45851.0,0,0.796633393349188,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
8929,8928,29,17253,0,2,10,119841.0,1,0.0996684242824968,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
8930,8929,41,14197,3,2,10,99121.0,0,0.609294062426066,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True
8931,8930,36,15492,2,1,9,72512.0,0,0.0243060894771186,0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
8932,8931,41,22179,0,2,14,0.0,0,0.384626972783094,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
8933,8932,40,15366,0,2,10,57332.0,1,0.771476274735786,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
8934,8933,30,22818,1,3,9,102013.0,1,0.816246703901826,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
8935,8934,46,0,0,0,12,52355.0,0,0.700416092433414,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
8936,8935,39,23952,0,1,3,39127.0,0,0.206101429907178,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
8937,8936,30,34169,0,2,4,64131.0,1,0.73325840275983,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
8938,8937,62,33510,1,3,8,36824.0,0,0.701690633829794,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8939,8938,44,40000,0,3,13,95789.0,0,0.858278120487954,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
8940,8939,38,33492,1,4,10,0.0,0,0.918635898819848,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8941,8940,54,24816,1,1,8,83904.0,1,0.862748340195916,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
8942,8941,58,0,0,0,10,36833.0,0,0.660273877413242,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8943,8942,38,0,0,2,15,55599.0,0,0.762203094427789,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
8944,8943,43,14201,0,0,4,43943.0,0,0.880375132552542,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
8945,8944,30,22076,0,1,10,48205.0,0,0.464600822556379,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
8946,8945,38,31216,0,1,4,71813.0,0,0.380310601050571,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
8947,8946,38,15323,1,2,5,0.0,0,0.209752363169626,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8948,8947,41,0,0,3,10,79676.0,0,0.265539664537284,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True
8949,8948,43,15698,2,1,14,96441.0,0,0.544284371542764,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
8950,8949,45,24457,2,0,11,37742.0,0,0.132414030031333,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True
8951,8950,42,16735,0,2,13,30980.0,0,0.797017073024141,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8952,8951,27,15218,0,1,11,16241.0,1,0.173871606453089,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
8953,8952,30,15678,2,1,17,0.0,1,0.364294071983471,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8954,8953,34,28329,2,3,13,0.0,0,0.150782474861551,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
8955,8954,37,20986,4,3,9,0.0,1,0.851610074424969,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
8956,8955,50,17779,0,0,14,33919.0,0,0.805606294385029,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
8957,8956,28,25101,3,1,10,302449.0,0,0.350147020605122,0,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8958,8957,36,17903,0,1,13,211375.0,0,0.428012484622391,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
8959,8958,49,38687,0,3,14,66835.0,0,0.891319787020592,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
8960,8959,37,13535,0,2,17,30588.0,1,0.111833979793551,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8961,8960,44,20060,0,2,18,32380.0,0,0.94912797562506,0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
8962,8961,38,10911,1,2,19,73746.0,0,0.241531240204813,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
8963,8962,42,18519,0,1,15,60096.0,0,0.651650351335949,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
8964,8963,37,9510,3,0,9,176662.0,0,0.407618106983935,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
8965,8964,46,31989,1,2,11,86541.0,1,0.482180623692147,0,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8966,8965,24,32313,3,1,6,433058.0,1,0.0942231380692125,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
8967,8966,36,32600,0,0,7,13129.0,0,0.598624879619316,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8968,8967,42,22346,1,2,10,52314.0,0,0.852978307909695,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
8969,8968,45,14186,0,1,13,184070.0,1,0.455567759373451,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8970,8969,54,14762,1,1,6,0.0,1,0.751296857977724,0,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
8971,8970,36,40000,2,3,12,0.0,1,0.330326168585563,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
8972,8971,54,40000,0,2,2,218257.0,1,0.59491727406701,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True
8973,8972,33,23418,0,1,8,68691.0,0,0.107664163326294,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
